Transaction_ID,Date,Category,Sub_Category,Amount,Payment_Mode,Merchant,City,Income_or_Expense
T06746,2025-11-28,Salary,Bonus,62834,Auto Debit,Bonus,Delhi,Income
T06747,2025-07-23,Investment,SIP,2386,UPI,SIP,Bangalore,Expense
T06748,2024-04-07,Shopping,Flipkart,3295,Card,Flipkart,Bangalore,Expense
T06749,2024-07-16,Bills,Water Bill,4981,Auto Debit,Water Bill,Hyderabad,Expense
T06750,2024-05-12,Investment,SIP,897,Cash,SIP,Chennai,Expense
T06751,2025-10-29,Food,Zomato,4868,Auto Debit,Zomato,Bangalore,Expense
T06752,2025-01-11,Salary,Monthly Salary,73912,UPI,Monthly Salary,Chennai,Income
T06753,2025-08-25,Salary,Monthly Salary,44836,Card,Monthly Salary,Bangalore,Income
T06754,2024-12-30,Entertainment,Movie,8548,Cash,Movie,Delhi,Expense
T06755,2025-07-10,Investment,Stocks,6647,Card,Stocks,Mumbai,Expense
T06756,2024-12-08,Food,Restaurant,7580,Auto Debit,Restaurant,Bangalore,Expense
T06757,2024-02-20,Freelance,Project Payment,67980,Card,Project Payment,Hyderabad,Income
T06758,2024-03-07,Entertainment,OTT Subscription,7470,Net Banking,OTT Subscription,Chennai,Expense
T06759,2024-08-07,Shopping,Clothes,7538,Cash,Clothes,Hyderabad,Expense
T06760,2024-07-20,Shopping,Amazon,8195,Cash,Amazon,Hyderabad,Expense
T06761,2025-12-28,Shopping,Amazon,4994,Net Banking,Amazon,Bangalore,Expense
T06762,2024-04-03,Health,Medical,7718,Auto Debit,Medical,Bangalore,Expense
T06763,2024-03-08,Investment,SIP,6038,UPI,SIP,Mumbai,Expense
T06764,2025-01-06,Health,Medical,7610,Cash,Medical,Bangalore,Expense
T06765,2024-08-13,Health,Pharmacy,4875,Net Banking,Pharmacy,Delhi,Expense
T06766,2024-07-27,Transport,Uber,8184,Cash,Uber,Chennai,Expense
T06767,2025-05-19,Salary,Monthly Salary,50791,Auto Debit,Monthly Salary,Bangalore,Income
T06768,2024-06-07,Shopping,Amazon,4342,Cash,Amazon,Bangalore,Expense
T06769,2024-04-11,Transport,Petrol,3219,Card,Petrol,Mumbai,Expense
T06770,2024-05-02,Health,Medical,7372,Auto Debit,Medical,Hyderabad,Expense
T06771,2024-08-27,Freelance,Project Payment,77725,Auto Debit,Project Payment,Delhi,Income
T06772,2024-07-02,Health,Pharmacy,3911,Card,Pharmacy,Bangalore,Expense
T06773,2025-04-20,Salary,Monthly Salary,22905,Cash,Monthly Salary,Chennai,Income
T06774,2024-09-08,Health,Medical,9057,Net Banking,Medical,Hyderabad,Expense
T06775,2025-06-29,Transport,Petrol,9916,Net Banking,Petrol,Mumbai,Expense
T06776,2024-08-09,Bills,Water Bill,2881,Card,Water Bill,Bangalore,Expense
T06777,2024-12-07,Entertainment,OTT Subscription,8592,Net Banking,OTT Subscription,Chennai,Expense
T06778,2024-12-22,Entertainment,OTT Subscription,4280,Auto Debit,OTT Subscription,Delhi,Expense
T06779,2025-10-26,Shopping,Clothes,1231,Cash,Clothes,Hyderabad,Expense
T06780,2025-04-13,Freelance,Project Payment,47289,UPI,Project Payment,Hyderabad,Income
T06781,2024-06-25,Freelance,Consulting,20187,UPI,Consulting,Chennai,Income
T06782,2024-02-05,Freelance,Project Payment,65527,Cash,Project Payment,Hyderabad,Income
T06783,2024-08-07,Health,Pharmacy,9272,Auto Debit,Pharmacy,Chennai,Expense
T06784,2024-01-12,Salary,Monthly Salary,36499,Cash,Monthly Salary,Delhi,Income
T06785,2024-08-23,Shopping,Clothes,4634,Auto Debit,Clothes,Mumbai,Expense
T06786,2025-12-06,Entertainment,Movie,454,UPI,Movie,Delhi,Expense
T06787,2024-06-27,Freelance,Consulting,40159,Net Banking,Consulting,Delhi,Income
T06788,2024-10-07,Salary,Bonus,20782,Card,Bonus,Hyderabad,Income
T06789,2024-04-13,Freelance,Consulting,17311,Card,Consulting,Mumbai,Income
T06790,2024-03-11,Shopping,Clothes,9013,Cash,Clothes,Mumbai,Expense
T06791,2024-06-04,Bills,Water Bill,6506,Card,Water Bill,Hyderabad,Expense
T06792,2025-01-21,Food,Swiggy,5384,Net Banking,Swiggy,Chennai,Expense
T06793,2025-03-04,Shopping,Flipkart,4006,UPI,Flipkart,Bangalore,Expense
T06794,2024-11-30,Bills,Water Bill,1808,Auto Debit,Water Bill,Mumbai,Expense
T06795,2025-03-12,Shopping,Clothes,7449,Card,Clothes,Mumbai,Expense
T06796,2025-11-22,Health,Pharmacy,7230,Card,Pharmacy,Chennai,Expense
T06797,2024-08-10,Freelance,Consulting,64663,UPI,Consulting,Chennai,Income
T06798,2025-11-17,Entertainment,OTT Subscription,5507,UPI,OTT Subscription,Chennai,Expense
T06799,2024-06-03,Salary,Bonus,58119,Auto Debit,Bonus,Chennai,Income
T06800,2024-09-06,Health,Medical,5070,Auto Debit,Medical,Mumbai,Expense
T06801,2024-02-02,Investment,SIP,5864,UPI,SIP,Bangalore,Expense
T06802,2025-01-09,Transport,Metro,7758,Auto Debit,Metro,Bangalore,Expense
T06803,2025-07-07,Salary,Bonus,70289,UPI,Bonus,Hyderabad,Income
T06804,2025-04-19,Bills,Internet,8928,UPI,Internet,Delhi,Expense
T06805,2024-11-13,Freelance,Consulting,18078,UPI,Consulting,Hyderabad,Income
T06806,2024-08-12,Entertainment,Movie,7649,UPI,Movie,Bangalore,Expense
T06807,2025-04-04,Entertainment,Movie,3562,Cash,Movie,Delhi,Expense
T06808,2025-01-15,Food,Zomato,642,Auto Debit,Zomato,Mumbai,Expense
T06809,2025-05-06,Health,Pharmacy,7984,Card,Pharmacy,Bangalore,Expense
T06810,2024-01-17,Shopping,Flipkart,8777,UPI,Flipkart,Hyderabad,Expense
T06811,2025-02-17,Health,Pharmacy,4242,Cash,Pharmacy,Mumbai,Expense
T06812,2024-11-09,Salary,Monthly Salary,26186,UPI,Monthly Salary,Mumbai,Income
T06813,2025-10-24,Food,Zomato,3239,UPI,Zomato,Hyderabad,Expense
T06814,2024-12-26,Entertainment,OTT Subscription,5196,Card,OTT Subscription,Delhi,Expense
T06815,2024-06-02,Health,Pharmacy,3343,UPI,Pharmacy,Chennai,Expense
T06816,2025-03-25,Transport,Petrol,1703,Cash,Petrol,Delhi,Expense
T06817,2024-02-12,Bills,Water Bill,4129,Card,Water Bill,Mumbai,Expense
T06818,2024-06-02,Salary,Bonus,79052,Net Banking,Bonus,Hyderabad,Income
T06819,2024-03-22,Transport,Uber,8116,UPI,Uber,Chennai,Expense
T06820,2025-12-25,Food,Groceries,7895,Card,Groceries,Chennai,Expense
T06821,2024-03-14,Freelance,Project Payment,36879,Auto Debit,Project Payment,Bangalore,Income
T06822,2024-07-16,Freelance,Consulting,10667,Card,Consulting,Chennai,Income
T06823,2025-03-01,Transport,Petrol,9550,Auto Debit,Petrol,Hyderabad,Expense
T06824,2025-05-31,Investment,Stocks,6431,UPI,Stocks,Mumbai,Expense
T06825,2024-05-04,Salary,Monthly Salary,71605,Cash,Monthly Salary,Delhi,Income
T06826,2025-09-19,Food,Restaurant,6809,UPI,Restaurant,Delhi,Expense
T06827,2024-10-08,Salary,Monthly Salary,42831,UPI,Monthly Salary,Hyderabad,Income
T06828,2025-12-07,Freelance,Consulting,73359,UPI,Consulting,Bangalore,Income
T06829,2025-11-04,Investment,SIP,4955,UPI,SIP,Delhi,Expense
T06830,2024-06-30,Transport,Petrol,2839,Cash,Petrol,Mumbai,Expense
T06831,2025-01-12,Food,Zomato,2333,UPI,Zomato,Mumbai,Expense
T06832,2025-01-20,Freelance,Project Payment,45882,Card,Project Payment,Mumbai,Income
T06833,2025-03-15,Entertainment,OTT Subscription,6806,UPI,OTT Subscription,Bangalore,Expense
T06834,2025-08-25,Transport,Uber,1634,Auto Debit,Uber,Chennai,Expense
T06835,2024-03-18,Health,Medical,1602,Card,Medical,Mumbai,Expense
T06836,2024-11-28,Investment,Stocks,5535,Card,Stocks,Mumbai,Expense
T06837,2024-12-23,Transport,Uber,5547,Card,Uber,Hyderabad,Expense
T06838,2025-11-12,Entertainment,Movie,5792,Auto Debit,Movie,Hyderabad,Expense
T06839,2025-11-19,Bills,Water Bill,4692,Cash,Water Bill,Delhi,Expense
T06840,2024-10-21,Food,Restaurant,8072,UPI,Restaurant,Chennai,Expense
T06841,2025-12-21,Bills,Electricity,653,Net Banking,Electricity,Chennai,Expense
T06842,2025-12-08,Health,Medical,5757,Cash,Medical,Bangalore,Expense
T06843,2024-11-16,Shopping,Flipkart,6379,Net Banking,Flipkart,Chennai,Expense
T06844,2024-07-23,Entertainment,OTT Subscription,475,Card,OTT Subscription,Mumbai,Expense
T06845,2024-09-27,Health,Medical,704,Card,Medical,Mumbai,Expense
T06846,2024-07-27,Entertainment,OTT Subscription,6345,Card,OTT Subscription,Delhi,Expense
T06847,2025-07-12,Health,Medical,6690,Cash,Medical,Hyderabad,Expense
T06848,2025-07-28,Bills,Electricity,7256,Net Banking,Electricity,Chennai,Expense
T06849,2024-12-12,Salary,Monthly Salary,67980,Auto Debit,Monthly Salary,Mumbai,Income
T06850,2025-12-23,Shopping,Flipkart,1436,Card,Flipkart,Delhi,Expense
T06851,2024-08-19,Salary,Bonus,20730,Net Banking,Bonus,Bangalore,Income
T06852,2025-05-16,Food,Swiggy,280,UPI,Swiggy,Chennai,Expense
T06853,2025-10-03,Bills,Internet,6819,Card,Internet,Delhi,Expense
T06854,2024-07-24,Health,Pharmacy,1995,Auto Debit,Pharmacy,Delhi,Expense
T06855,2024-04-09,Investment,SIP,1181,Card,SIP,Delhi,Expense
T06856,2024-03-11,Health,Pharmacy,9606,Net Banking,Pharmacy,Bangalore,Expense
T06857,2025-07-15,Investment,Stocks,7874,UPI,Stocks,Bangalore,Expense
T06858,2025-02-06,Freelance,Project Payment,53079,Cash,Project Payment,Chennai,Income
T06859,2025-11-04,Transport,Metro,9407,Cash,Metro,Chennai,Expense
T06860,2025-10-27,Bills,Internet,8141,Cash,Internet,Chennai,Expense
T06861,2025-04-12,Transport,Petrol,5216,Net Banking,Petrol,Delhi,Expense
T06862,2025-06-27,Transport,Petrol,9860,Auto Debit,Petrol,Bangalore,Expense
T06863,2024-09-15,Entertainment,Movie,2151,Card,Movie,Hyderabad,Expense
T06864,2024-06-01,Health,Pharmacy,232,Card,Pharmacy,Bangalore,Expense
T06865,2025-07-28,Freelance,Consulting,60872,Card,Consulting,Delhi,Income
T06866,2025-10-22,Entertainment,Movie,7716,Auto Debit,Movie,Chennai,Expense
T06867,2025-03-12,Food,Groceries,9579,UPI,Groceries,Mumbai,Expense
T06868,2025-04-14,Entertainment,Movie,7701,Auto Debit,Movie,Delhi,Expense
T06869,2024-09-24,Investment,SIP,6045,UPI,SIP,Mumbai,Expense
T06870,2024-07-11,Freelance,Project Payment,61405,Auto Debit,Project Payment,Delhi,Income
T06871,2024-01-25,Transport,Petrol,9173,Cash,Petrol,Hyderabad,Expense
T06872,2024-03-06,Food,Swiggy,9117,Auto Debit,Swiggy,Bangalore,Expense
T06873,2025-06-05,Investment,SIP,7546,Net Banking,SIP,Delhi,Expense
T06874,2024-03-28,Salary,Bonus,57726,Card,Bonus,Bangalore,Income
T06875,2025-01-05,Bills,Internet,2971,Net Banking,Internet,Bangalore,Expense
T06876,2024-04-26,Freelance,Consulting,35891,Net Banking,Consulting,Bangalore,Income
T06877,2025-07-26,Entertainment,Movie,7128,UPI,Movie,Bangalore,Expense
T06878,2024-09-22,Salary,Bonus,28117,Auto Debit,Bonus,Mumbai,Income
T06879,2024-08-26,Salary,Monthly Salary,16515,Card,Monthly Salary,Mumbai,Income
T06880,2025-10-20,Bills,Water Bill,6281,Auto Debit,Water Bill,Chennai,Expense
T06881,2024-09-08,Bills,Electricity,5587,Auto Debit,Electricity,Chennai,Expense
T06882,2024-06-17,Entertainment,Movie,4101,UPI,Movie,Hyderabad,Expense
T06883,2024-03-03,Shopping,Clothes,2480,Auto Debit,Clothes,Chennai,Expense
T06884,2025-03-12,Bills,Internet,2965,Net Banking,Internet,Chennai,Expense
T06885,2024-05-15,Salary,Monthly Salary,53284,Cash,Monthly Salary,Bangalore,Income
T06886,2024-08-04,Investment,Stocks,9964,Net Banking,Stocks,Delhi,Expense
T06887,2024-02-20,Entertainment,OTT Subscription,8004,Auto Debit,OTT Subscription,Chennai,Expense
T06888,2024-01-29,Investment,SIP,2102,UPI,SIP,Chennai,Expense
T06889,2024-03-17,Investment,Stocks,8473,Auto Debit,Stocks,Chennai,Expense
T06890,2024-02-21,Bills,Electricity,3503,UPI,Electricity,Hyderabad,Expense
T06891,2025-10-20,Food,Restaurant,870,UPI,Restaurant,Mumbai,Expense
T06892,2025-06-13,Health,Pharmacy,7368,Auto Debit,Pharmacy,Chennai,Expense
T06893,2024-01-04,Investment,Stocks,6998,Card,Stocks,Hyderabad,Expense
T06894,2024-05-19,Health,Pharmacy,9111,Auto Debit,Pharmacy,Hyderabad,Expense
T06895,2024-03-29,Salary,Bonus,25653,Auto Debit,Bonus,Delhi,Income
T06896,2025-12-27,Food,Groceries,1531,Net Banking,Groceries,Delhi,Expense
T06897,2025-11-04,Bills,Water Bill,299,Cash,Water Bill,Hyderabad,Expense
T06898,2025-10-23,Health,Pharmacy,5450,Net Banking,Pharmacy,Chennai,Expense
T06899,2025-08-20,Entertainment,Movie,2874,Net Banking,Movie,Bangalore,Expense
T06900,2024-06-09,Shopping,Amazon,6141,Cash,Amazon,Delhi,Expense
T06901,2025-04-30,Freelance,Consulting,10198,UPI,Consulting,Delhi,Income
T06902,2024-01-03,Investment,SIP,4726,Net Banking,SIP,Bangalore,Expense
T06903,2024-12-31,Salary,Bonus,66132,Cash,Bonus,Mumbai,Income
T06904,2024-10-14,Transport,Uber,747,UPI,Uber,Delhi,Expense
T06905,2024-04-14,Health,Medical,1569,UPI,Medical,Delhi,Expense
T06906,2024-06-25,Transport,Metro,9717,Card,Metro,Delhi,Expense
T06907,2024-02-01,Investment,SIP,4281,Net Banking,SIP,Hyderabad,Expense
T06908,2024-04-16,Salary,Bonus,30537,UPI,Bonus,Mumbai,Income
T06909,2025-12-20,Entertainment,OTT Subscription,5833,Auto Debit,OTT Subscription,Chennai,Expense
T06910,2024-12-15,Freelance,Project Payment,68616,Card,Project Payment,Mumbai,Income
T06911,2024-12-10,Entertainment,OTT Subscription,9218,Auto Debit,OTT Subscription,Hyderabad,Expense
T06912,2024-06-06,Entertainment,OTT Subscription,737,Card,OTT Subscription,Delhi,Expense
T06913,2025-06-08,Health,Medical,5326,Auto Debit,Medical,Hyderabad,Expense
T06914,2025-09-12,Freelance,Project Payment,60648,Net Banking,Project Payment,Delhi,Income
T06915,2024-12-07,Health,Pharmacy,8323,Card,Pharmacy,Bangalore,Expense
T06916,2024-05-09,Shopping,Clothes,1513,Net Banking,Clothes,Delhi,Expense
T06917,2025-03-26,Freelance,Project Payment,53521,Cash,Project Payment,Chennai,Income
T06918,2024-11-29,Transport,Petrol,8781,Cash,Petrol,Chennai,Expense
T06919,2025-01-29,Investment,SIP,7766,Auto Debit,SIP,Bangalore,Expense
T06920,2024-05-22,Entertainment,Movie,8940,Cash,Movie,Mumbai,Expense
T06921,2025-09-13,Health,Medical,2465,Card,Medical,Hyderabad,Expense
T06922,2025-04-08,Entertainment,OTT Subscription,3556,Auto Debit,OTT Subscription,Bangalore,Expense
T06923,2025-04-05,Freelance,Project Payment,28919,UPI,Project Payment,Chennai,Income
T06924,2025-09-03,Transport,Uber,8209,UPI,Uber,Hyderabad,Expense
T06925,2025-07-01,Transport,Uber,7230,Card,Uber,Delhi,Expense
T06926,2024-08-25,Health,Pharmacy,1090,Auto Debit,Pharmacy,Bangalore,Expense
T06927,2025-11-19,Salary,Bonus,73568,UPI,Bonus,Bangalore,Income
T06928,2025-02-11,Freelance,Consulting,62783,Cash,Consulting,Chennai,Income
T06929,2024-11-25,Investment,SIP,2264,Card,SIP,Chennai,Expense
T06930,2025-10-09,Shopping,Amazon,3968,Net Banking,Amazon,Mumbai,Expense
T06931,2024-07-28,Transport,Metro,8290,Net Banking,Metro,Hyderabad,Expense
T06932,2025-11-14,Food,Zomato,7218,UPI,Zomato,Mumbai,Expense
T06933,2024-12-03,Investment,Stocks,1086,Net Banking,Stocks,Chennai,Expense
T06934,2025-01-29,Entertainment,OTT Subscription,5916,Cash,OTT Subscription,Hyderabad,Expense
T06935,2024-07-25,Entertainment,OTT Subscription,3228,UPI,OTT Subscription,Chennai,Expense
T06936,2024-08-05,Shopping,Clothes,3712,Net Banking,Clothes,Delhi,Expense
T06937,2025-12-11,Food,Swiggy,8353,Cash,Swiggy,Mumbai,Expense
T06938,2024-11-02,Shopping,Clothes,647,Card,Clothes,Delhi,Expense
T06939,2024-03-24,Transport,Metro,555,UPI,Metro,Hyderabad,Expense
T06940,2024-08-05,Investment,Stocks,7586,Cash,Stocks,Hyderabad,Expense
T06941,2025-10-08,Health,Medical,336,Net Banking,Medical,Bangalore,Expense
T06942,2024-05-06,Investment,Stocks,3570,Card,Stocks,Chennai,Expense
T06943,2024-05-23,Shopping,Flipkart,4779,Card,Flipkart,Hyderabad,Expense
T06944,2025-01-27,Salary,Monthly Salary,46852,Net Banking,Monthly Salary,Bangalore,Income
T06945,2024-12-12,Health,Medical,3392,Net Banking,Medical,Hyderabad,Expense
T06946,2025-01-04,Salary,Monthly Salary,47292,Net Banking,Monthly Salary,Bangalore,Income
T06947,2025-02-14,Investment,Stocks,6100,Cash,Stocks,Mumbai,Expense
T06948,2024-11-06,Bills,Electricity,6134,Auto Debit,Electricity,Bangalore,Expense
T06949,2025-11-29,Investment,SIP,3044,Cash,SIP,Bangalore,Expense
T06950,2025-02-05,Freelance,Project Payment,11475,Card,Project Payment,Hyderabad,Income
T06951,2025-05-27,Transport,Metro,2394,Card,Metro,Bangalore,Expense
T06952,2025-08-28,Shopping,Amazon,8145,Card,Amazon,Delhi,Expense
T06953,2025-10-30,Bills,Water Bill,562,UPI,Water Bill,Chennai,Expense
T06954,2024-03-19,Entertainment,OTT Subscription,2787,Card,OTT Subscription,Mumbai,Expense
T06955,2024-07-22,Investment,SIP,5691,Net Banking,SIP,Mumbai,Expense
T06956,2025-06-17,Transport,Uber,5182,Net Banking,Uber,Mumbai,Expense
T06957,2025-03-23,Freelance,Consulting,53786,Auto Debit,Consulting,Delhi,Income
T06958,2025-12-12,Health,Pharmacy,3463,Card,Pharmacy,Hyderabad,Expense
T06959,2024-01-31,Shopping,Clothes,7827,UPI,Clothes,Chennai,Expense
T06960,2025-10-18,Freelance,Project Payment,46096,Cash,Project Payment,Delhi,Income
T06961,2025-07-12,Transport,Metro,2987,Auto Debit,Metro,Hyderabad,Expense
T06962,2025-12-17,Investment,SIP,2769,Card,SIP,Chennai,Expense
T06963,2024-05-09,Shopping,Flipkart,2305,Card,Flipkart,Chennai,Expense
T06964,2024-07-21,Investment,SIP,4070,Net Banking,SIP,Hyderabad,Expense
T06965,2024-08-22,Bills,Internet,1474,UPI,Internet,Chennai,Expense
T06966,2025-11-30,Health,Medical,947,Card,Medical,Mumbai,Expense
T06967,2025-11-03,Salary,Monthly Salary,36865,Net Banking,Monthly Salary,Mumbai,Income
T06968,2024-03-01,Shopping,Clothes,244,Cash,Clothes,Delhi,Expense
T06969,2025-05-08,Shopping,Flipkart,4994,Cash,Flipkart,Chennai,Expense
T06970,2024-01-11,Bills,Electricity,3452,UPI,Electricity,Delhi,Expense
T06971,2025-01-13,Shopping,Flipkart,4406,Auto Debit,Flipkart,Mumbai,Expense
T06972,2025-12-16,Salary,Monthly Salary,36847,UPI,Monthly Salary,Mumbai,Income
T06973,2024-03-04,Salary,Bonus,35772,Card,Bonus,Mumbai,Income
T06974,2024-09-28,Transport,Petrol,4310,Auto Debit,Petrol,Mumbai,Expense
T06975,2025-03-24,Salary,Bonus,39097,Net Banking,Bonus,Chennai,Income
T06976,2025-11-04,Shopping,Clothes,8071,Cash,Clothes,Hyderabad,Expense
T06977,2025-01-09,Shopping,Flipkart,5371,Cash,Flipkart,Chennai,Expense
T06978,2024-09-06,Freelance,Project Payment,66107,UPI,Project Payment,Hyderabad,Income
T06979,2025-10-09,Bills,Electricity,281,Card,Electricity,Mumbai,Expense
T06980,2025-06-10,Food,Groceries,741,Auto Debit,Groceries,Hyderabad,Expense
T06981,2024-09-09,Transport,Metro,5870,Auto Debit,Metro,Mumbai,Expense
T06982,2024-12-16,Freelance,Consulting,22574,Cash,Consulting,Hyderabad,Income
T06983,2025-11-07,Freelance,Project Payment,51713,Net Banking,Project Payment,Bangalore,Income
T06984,2024-10-22,Health,Pharmacy,5167,Cash,Pharmacy,Delhi,Expense
T06985,2025-02-12,Transport,Petrol,9390,Cash,Petrol,Bangalore,Expense
T06986,2025-08-14,Food,Swiggy,3327,Net Banking,Swiggy,Mumbai,Expense
T06987,2024-02-15,Bills,Electricity,9930,Net Banking,Electricity,Delhi,Expense
T06988,2024-04-10,Freelance,Project Payment,63936,UPI,Project Payment,Delhi,Income
T06989,2024-12-16,Food,Restaurant,4554,UPI,Restaurant,Hyderabad,Expense
T06990,2024-07-24,Transport,Metro,4994,Cash,Metro,Delhi,Expense
T06991,2024-07-30,Salary,Monthly Salary,50694,UPI,Monthly Salary,Delhi,Income
T06992,2025-08-09,Food,Groceries,1834,Cash,Groceries,Mumbai,Expense
T06993,2024-02-08,Bills,Internet,2553,Net Banking,Internet,Chennai,Expense
T06994,2025-12-02,Investment,SIP,3489,Card,SIP,Chennai,Expense
T06995,2025-08-05,Shopping,Amazon,6495,UPI,Amazon,Mumbai,Expense
T06996,2024-03-11,Health,Pharmacy,5577,UPI,Pharmacy,Bangalore,Expense
T06997,2025-07-24,Entertainment,Movie,5267,Auto Debit,Movie,Hyderabad,Expense
T06998,2024-02-27,Shopping,Amazon,6941,UPI,Amazon,Mumbai,Expense
T06999,2025-02-28,Transport,Uber,8431,Card,Uber,Chennai,Expense
T07000,2025-07-31,Freelance,Consulting,14381,Cash,Consulting,Hyderabad,Income
T07001,2025-03-17,Food,Groceries,1885,UPI,Groceries,Hyderabad,Expense
T07002,2024-03-01,Transport,Uber,1301,Auto Debit,Uber,Hyderabad,Expense
T07003,2024-06-23,Shopping,Amazon,6330,Auto Debit,Amazon,Mumbai,Expense
T07004,2024-04-21,Bills,Electricity,625,Net Banking,Electricity,Mumbai,Expense
T07005,2024-05-16,Salary,Bonus,16427,Auto Debit,Bonus,Delhi,Income
T07006,2025-10-09,Transport,Uber,8276,Auto Debit,Uber,Bangalore,Expense
T07007,2025-12-13,Health,Pharmacy,1423,Card,Pharmacy,Bangalore,Expense
T07008,2025-03-21,Investment,SIP,9172,Card,SIP,Chennai,Expense
T07009,2024-12-03,Food,Groceries,6887,Auto Debit,Groceries,Delhi,Expense
T07010,2024-10-09,Investment,SIP,8623,Cash,SIP,Bangalore,Expense
T07011,2024-09-02,Transport,Petrol,1352,Net Banking,Petrol,Chennai,Expense
T07012,2025-12-21,Salary,Bonus,36604,UPI,Bonus,Mumbai,Income
T07013,2024-08-13,Shopping,Amazon,6851,Card,Amazon,Bangalore,Expense
T07014,2025-01-04,Food,Groceries,5296,UPI,Groceries,Mumbai,Expense
T07015,2025-05-12,Transport,Petrol,756,Cash,Petrol,Delhi,Expense
T07016,2024-02-02,Health,Medical,5733,Card,Medical,Chennai,Expense
T07017,2025-12-26,Salary,Monthly Salary,65539,Card,Monthly Salary,Mumbai,Income
T07018,2024-07-30,Transport,Metro,6725,Cash,Metro,Chennai,Expense
T07019,2025-08-18,Freelance,Consulting,37264,Card,Consulting,Delhi,Income
T07020,2025-01-21,Health,Medical,3598,Auto Debit,Medical,Mumbai,Expense
T07021,2025-07-09,Entertainment,Movie,9831,Auto Debit,Movie,Mumbai,Expense
T07022,2024-01-08,Bills,Water Bill,4574,Card,Water Bill,Delhi,Expense
T07023,2024-05-20,Shopping,Amazon,9903,Cash,Amazon,Bangalore,Expense
T07024,2025-01-24,Food,Zomato,8187,UPI,Zomato,Bangalore,Expense
T07025,2024-02-02,Bills,Electricity,1370,UPI,Electricity,Hyderabad,Expense
T07026,2025-08-20,Salary,Bonus,31292,UPI,Bonus,Bangalore,Income
T07027,2025-10-21,Entertainment,Movie,6149,Cash,Movie,Chennai,Expense
T07028,2024-07-07,Shopping,Flipkart,1694,Card,Flipkart,Delhi,Expense
T07029,2025-12-23,Bills,Internet,2638,UPI,Internet,Chennai,Expense
T07030,2025-01-01,Freelance,Consulting,65182,UPI,Consulting,Mumbai,Income
T07031,2024-06-14,Investment,Stocks,9201,Cash,Stocks,Mumbai,Expense
T07032,2024-07-09,Bills,Electricity,171,Card,Electricity,Delhi,Expense
T07033,2025-12-10,Health,Pharmacy,7019,Net Banking,Pharmacy,Delhi,Expense
T07034,2024-05-17,Health,Medical,3524,Auto Debit,Medical,Chennai,Expense
T07035,2025-02-18,Health,Pharmacy,7112,UPI,Pharmacy,Chennai,Expense
T07036,2025-10-04,Bills,Water Bill,5049,Cash,Water Bill,Delhi,Expense
